,CO_ENTIDADE,NO_ENTIDADE,DT_ANO_LETIVO_INICIO,CO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,IN_LOCAL_FUNC_UNID_PRISIONAL,IN_LOCAL_FUNC_PRISIONAL_SOCIO,IN_AGUA_FILTRADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_LIXO_RECICLA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_BIBLIOTECA_SALA_LEITURA,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_CHUVEIRO,IN_AREA_VERDE,IN_COMPUTADOR,IN_INTERNET,IN_ALIMENTACAO,ano
1149,26143178,COLEGIO MENEZES,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1150,26167808,ESCOLA MUNICIPAL SERRA DA PRATA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1151,26127474,ESCOLA PADRE DEHON,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
1152,26176688,ESCOLA ASSOCIACAO DOS MORADORES UNIDOS DOS TORROES,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2015
1153,26153050,COLEGIO NOVO DECISAO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1154,26127571,ESCOLA BARROS CARVALHO,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
1155,26122804,EDUCANDARIO LIBERDADE,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1156,26153521,GRUPO DE MAES DO IPSEP - CRECHE BRASIL,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1157,26146622,ESCOLA JARDIM DO EDEN,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1158,26176653,EDUCANDARIO SANTA TEREZINHA DO MENINO JESUS,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1159,26163624,COLEGIO IDEIA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2015
1160,26138948,ESCOLA CECILIA MEIRELES,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1161,26134180,ESCOLA PROFESSOR JOEL PONTES,04/02/2015,2611606,1,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
1162,26166640,ESCOLA MUNICIPAL DE AGUA FRIA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1163,26168057,GREMIO CULT PAVILHAO RECREATIVO POPULAR DA UR2,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1164,26120267,ESCOLA SABER CRESCER,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1165,26184621,CENTRO DE EDUCACAO PROFISSIONAL LTDA - CEPRO,05/01/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2015
1166,26491710,ESCOLA MUNICIPAL BOLA NA REDE,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
1167,26181940,ESCOLA MUNICIPAL DONA LUCI SILVA LIMA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1168,26154900,COLEGIO IAVNE,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1169,26127830,EXTERNATO SANTA TEREZINHA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1170,26149796,CRECHE MUNICIPAL NOSSA SENHORA DAS DORES,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1171,26124114,ESCOLA MUNICIPAL LAGOA ENCANTADA,06/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1172,26163799,CENTRO COMUNITARIO DO CORREGO DO JOAQUIM,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1173,26168103,GRUPO DEFENSIVO DAS MAES DO BAIRRO DA IPUTINGA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1174,26163381,ESCOLA SAO LUCAS,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1175,26183323,ESCOLA RENASCER,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1176,26164051,CLUBE CARNAVALESCO MISTO REIZADO IMPERIAL,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1177,26166844,GRUPO CULTURAL SIMBOLO DA PAZ,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1178,26125277,ESCOLA UNIVERSO INFANTIL,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1179,26179334,CENTRO EDUCACIONAL NOSSA SENHORA DE FATIMA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1180,26176726,EDUCANDARIO SAO JORGE,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2015
1181,26124211,COLEGIO CONTATO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1182,26134379,ESCOLA MUNICIPAL SANTO AMARO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1183,26147327,CRECHE NOSSA SENHORA DOS REMEDIOS,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1184,26126753,ESCOLA MARIA LUIZA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1185,26455714,ESCOLA MONTE MORIA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1186,26143887,CONSTRUINDO O ABC CENTRO EDUCACIONAL,03/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1187,26124904,ESCOLA VILA DOS MILAGRES,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1188,26120003,ESCOLA O CAMINHO DO SABER,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1189,26156067,CENTRO COMUN SEMENTE DE UM NOVO MUNDO,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2015
1190,26143151,COLEGIO ETERNO APRENDIZ,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1191,26117800,CENTRO EDUCACIONAL ROSA DOS VENTOS,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1192,26139707,INSTITUTO RENASCER,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1193,26146690,ESCOLA AMERICANA DO RECIFE,06/08/2014,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2015
1194,26141078,INSTITUTO ANA PIMENTEL,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1195,26167000,EDUCANDARIO TIA NICE,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1196,26179130,CENTRO EDUCACIONAL 3� MILENIO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1197,26137237,ESCOLA UNICA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1198,26289601,COLEGIO GREMIO EDUCATIVO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1199,26157578,CRECHE MUNICIPAL JOAO EUGENIO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1200,26155885,CASA DO PROF ESCOLA PADRE SEVERINO SANTIAGO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1201,26153297,ESCOLA MUNICIPAL PROFESSOR ENALDO MANOEL DE SOUZA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1202,26124645,ESCOLA JORNALISTA COSTA PORTO,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1203,26117797,CENTRO EDUCACIONAL ANTONIO GALDINO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1204,26133652,INSTITUTO JOANA DE OLIVEIRA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1205,26181932,CRECHE MUNICIPAL IRMA DULCE,06/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1206,26147513,ASSOCIACAO EDUC E CULTURAL ARCO-IRIS,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2015
1207,26125854,ESCOLA MUNICIPAL ALTO JARDIM PROGRESSO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1208,26124653,ESCOLA LAGOA ENCANTADA,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1209,26519712,INSTITUTO ALCANCE,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1210,26128772,ESCOLA MUNICIPAL ANTONIO TIBURCIO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1211,26183285,CRECHE MUNICIPAL DONA CARMELITA MUNIZ DE ARAUJO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
1212,26128691,ESCOLA MENINO JESUS,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1213,26469715,ESCOLA DA MAGALI,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1214,26123932,ESCOLA SANTA SOFIA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1215,26123819,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIANO TEIXEIRA,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2015
1216,26125943,ESCOLA MONSENHOR MANOEL MARQUES,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1217,26134057,ESCOLA MUNICIPAL MANOEL ROLIM,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1218,26119951,ESCOLA MARIA CLARA MACHADO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1219,26185334,FACULDADE ESTACIO DO RECIFE,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1220,26126559,ESCOLA COMANDANTE LUIZ GOMES,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1221,26126508,COLEGIO TRES MARIAS 1� E 2� GRAU,03/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1222,26160145,CONSELHO SR� JOVENS MORADORES DA VILA MILAGRES,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1223,26170515,CTM COLEGIO E CURSO LTDA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1224,26127679,ESCOLA INTERAGIR,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1225,26124530,ESCOLA CUMUNITARIA DANIEL VICTOR,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1226,26146630,EDUCANDARIO ANALINE,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2015
1227,26170507,COLEGIO SANTA LUISA DE MARILLAC,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2015
1228,26118149,COLEGIO DA IMACULADA CONCEICAO,03/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2015
1229,26121220,EDUCANDARIO TIA SUZANA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1230,26124610,ESCOLA MUNICIPAL FUTURO FELIZ,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1231,26163438,CENTRO DE EDUCACAO POPULAR MAILDE ARAUJO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1232,26181797,ESCOLA CAMINHANDO COM CRISTO,02/02/2015,2611606,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1233,26171740,ESCOLA MUNICIPAL DA GUABIRABA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1234,26506726,CENTRO EDUCACIONAL UNIDOS VENCEREMOS,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2015
1235,26149273,CRECHE MINHA INFANCIA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1236,26419742,CMEI COELHINHO PENSANTE,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1237,26139200,ESCOLAS REUNIDAS DO CAPIBARIBE LTDA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1238,26177951,ESCOLA MUNICIPAL GOVERNADOR MIGUEL ARRAES DE ALENCAR,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
1239,26183684,FACULDADE JOAQUIM NABUCO RECIFE - CAMPUS - SEDE,05/01/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2015
1240,26493799,CENTRO EDUCACIONAL PEQUENO PRINCIPE,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1241,26124777,ESCOLA OTHON BEZERRA DE MELO,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2015
1242,26124297,COLEGIO DE APLICACAO DO CE DA UFPE,16/03/2015,2611606,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
1243,26121760,CURSO TECNICO DE ENFERMAGEM,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1244,26122600,ESCOLA MUNICIPAL SANTA CECILIA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1245,26123592,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR TRAJANO DE MENDONCA,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1246,26127164,COLEGIO E CURSO SANTA PAULA LTDA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1247,26117576,ESCOLA MUNICIPAL ANTONIO FARIAS FILHO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1248,26180685,CRECHE MUNICIPAL ZILDA ARNS,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2015
1249,26125846,COLEGIO MARISTA NOSSA SENHORA DA CONCEICAO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015
1250,26212412,CMEI PROFESSOR PAULO ROSAS,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2015
1251,26139421,INSTITUTO SANTO AGOSTINHO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1252,26176785,ESCOLA COMUNITARIA BOM GOSTO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1253,26162946,CENTRO DE ATIVIDADES COMUNITARIA DO JORDAO ALTO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1254,26181703,INVEST EDUCACAO INFANTIL,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2015
1255,26124440,ESCOLA ASSIS CHATEAUBRIAND,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
1256,26160242,ESC PAULISTANA DE DESENV PROFISSIONAL,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1257,26126826,ESCOLA MUNICIPAL MANOEL ANTONIO DE FREITAS,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1258,26146703,ESCOLA VIANA,03/03/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015
1259,26176009,ESCOLA COMUNITARIA IABV,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1260,26506718,INSTITUTO CRISTAO,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1261,26125560,ESCOLA MUNICIPAL PROFESSOR JOSE LOURENCO DE LIMA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1262,26160749,ESCOLA TIA PATRICIA,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1263,26157411,CLUBE DE MAES MORADORES SITIO DO ROSARIO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1264,26153475,ESCOLA MUNICIPAL VILA SANTA LUZIA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1265,26529734,ESCOLA CONSTRUINDO O FUTURO,05/01/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2015
1266,26480719,ESCOLINHA SABER LER LTDA,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2015
1267,26122030,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,05/01/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1268,26118521,EDUCANDARIO STO TOMAS DE AQUINO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1269,26164388,CENTRO EDUCACIONAL COMUNITARIO REDENCAO,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1270,26176483,ESCOLA CRESCER E TRANSFORMAR,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015
1271,26205602,COLEGIO 2001,02/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015
1272,26120283,ESCOLA MUNICIPAL VILA OPERARIA DO RECIFE,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1273,26132643,ESCOLA MUNICIPAL FERNANDO SANTA CRUZ,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1274,26119331,ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
1275,26172836,ESCOLA WILTON DE MEIRA PACHECO,,2611606,1,4,,,,,,,,,,,,,,,,,,2015
1276,26128594,ESCOLA SAO MIGUEL,04/02/2015,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2015
1277,26176521,PROJETO NOVO CORDEIRO,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2015
1278,26149761,CRECHE MUNICIPAL CAJUEIRO,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1279,26156733,ASSOC COMUNITARIA DOS MORADORES DA ILHA DO CHIE,05/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2015
1280,26156695,CRECHE MUNICIPAL DO JORDAO BAIXO-,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1281,26153262,CMEI NOSSO SENHOR JESUS DO BONFIM,05/02/2015,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2015
1282,26158124,CRECHE MAJOR PM JENER TENORIO DE H TIO JENE,23/02/2015,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2015
